h1,h2,h3,h4,t1,t2,t3,t4,t,abp1,abp2,abp3,abp4,abp5
-0.344,0.653,-0.213,-0.866,0.216,0.384,0.528,0.088,0.6,83.3,81.15,91.5,85.8,82.4
-0.369,0.649,-0.157,-0.806,0.192,0.384,0.528,0.096,0.6,82.4,75.25,89.75,85.05,81.5
-0.294,0.749,-0.045,-0.794,0.184,0.392,0.528,0.088,0.608,81.5,73.75,88.55,85,81
-0.328,0.682,-0.098,-0.78,0.192,0.392,0.528,0.08,0.6,81,74,86.7,84.7,80.9
-0.319,0.706,-0.092,-0.798,0.192,0.392,0.528,0.088,0.608,80.9,73.7,87.7,84.7,80.55
-0.304,0.739,-0.074,-0.813,0.176,0.392,0.528,0.08,0.608,80.55,74.1,88.65,86.1,82.5
-0.343,0.705,-0.146,-0.851,0.184,0.384,0.52,0.088,0.6,82.5,76.05,90.75,87.15,83.35
-0.376,0.619,-0.232,-0.851,0.2,0.384,0.528,0.088,0.592,83.35,77.6,89.7,86.05,82.7
-0.331,0.704,-0.078,-0.782,0.192,0.392,0.528,0.088,0.608,82.7,74.75,88.9,85.25,81.3
-0.31,0.725,-0.052,-0.777,0.192,0.392,0.528,0.08,0.608,81.3,74.25,88.55,85.25,81
-0.318,0.679,-0.098,-0.777,0.192,0.392,0.528,0.08,0.6,81,74.25,87.55,84.9,81.2
-0.316,0.698,-0.08,-0.778,0.184,0.392,0.536,0.088,0.616,81.2,73.55,89.85,85.35,81.05
-0.296,0.743,-0.074,-0.817,0.176,0.384,0.528,0.08,0.6,81.05,74.85,90.4,86.75,83.05
-0.344,0.682,-0.174,-0.856,0.184,0.384,0.528,0.088,0.6,83.05,76.25,91.1,86.6,82.65
-0.357,0.662,-0.168,-0.83,0.192,0.384,0.52,0.088,0.6,82.65,75.95,89.05,85.1,81.7
-0.317,0.752,-0.052,-0.804,0.184,0.384,0.528,0.088,0.608,81.7,74.25,89.6,84.8,80.5
-0.325,0.718,-0.089,-0.807,0.184,0.384,0.52,0.08,0.6,80.5,74.05,87.9,84.35,80.35
-0.33,0.706,-0.096,-0.802,0.184,0.384,0.528,0.08,0.6,80.35,73.75,88.9,84.25,80.7
-0.312,0.736,-0.073,-0.809,0.192,0.392,0.528,0.08,0.608,80.7,74.1,88.3,84.8,81.65
-0.325,0.743,-0.137,-0.88,0.192,0.384,0.528,0.08,0.608,81.65,75.8,92.1,86.35,82.55
-0.341,0.657,-0.224,-0.881,0.184,0.376,0.52,0.08,0.6,82.55,76.5,90.95,85.1,81.15
-0.339,0.704,-0.116,-0.82,0.176,0.376,0.512,0.08,0.592,81.15,74.45,88.85,83.95,80.85
-0.317,0.747,-0.062,-0.809,0.192,0.392,0.528,0.088,0.608,80.85,74,87.75,84.1,80.3
-0.318,0.701,-0.098,-0.799,0.16,0.384,0.528,0.08,0.608,80.3,73.3,89,83.8,79.55
-0.305,0.705,-0.101,-0.806,0.176,0.384,0.52,0.08,0.6,79.55,73.05,87.7,83.8,80.55
-0.311,0.736,-0.105,-0.841,0.184,0.392,0.528,0.08,0.608,80.55,74.05,88.85,85.1,82.25
-0.324,0.715,-0.17,-0.885,0.192,0.384,0.52,0.088,0.6,82.25,76.45,89.85,85.95,82.4
-0.349,0.659,-0.187,-0.846,0.184,0.384,0.52,0.08,0.6,82.4,75.1,88.9,84.65,81.55
-0.325,0.708,-0.096,-0.804,0.184,0.384,0.52,0.08,0.6,81.55,74.1,89.25,84.05,81
-0.302,0.715,-0.072,-0.787,0.192,0.392,0.528,0.08,0.608,81,73.9,87.35,83.9,80.35
-0.305,0.706,-0.081,-0.787,0.176,0.392,0.528,0.08,0.6,80.35,73,87.15,84,80.95
-0.325,0.692,-0.094,-0.786,0.192,0.4,0.544,0.088,0.616,80.95,73.05,89,84.6,81.55
-0.311,0.711,-0.115,-0.826,0.184,0.392,0.536,0.088,0.616,81.55,74.25,91.65,85.95,82.7
-0.323,0.675,-0.186,-0.861,0.184,0.384,0.52,0.08,0.6,82.7,76.05,89.8,85.35,82.1
-0.363,0.649,-0.164,-0.813,0.192,0.384,0.52,0.088,0.6,82.1,75.1,89.9,84.3,81.5
-0.305,0.732,-0.063,-0.795,0.192,0.4,0.536,0.088,0.616,81.5,73.65,87.35,84.3,80.55
-0.321,0.702,-0.084,-0.786,0.192,0.392,0.528,0.08,0.608,80.55,73.75,87.4,83.8,80.4
-0.311,0.704,-0.096,-0.8,0.176,0.392,0.528,0.08,0.608,80.4,73,87.15,83.8,80.15
-0.309,0.726,-0.083,-0.809,0.168,0.392,0.528,0.072,0.608,80.15,73.5,88.7,84.9,82.25
-0.328,0.703,-0.142,-0.845,0.2,0.384,0.52,0.088,0.6,82.25,77.3,91.1,85.8,83.3
-0.364,0.611,-0.239,-0.85,0.192,0.376,0.52,0.088,0.6,83.3,76.2,91.45,84.7,81.5
-0.342,0.706,-0.107,-0.813,0.176,0.376,0.52,0.08,0.6,81.5,73.9,89.7,84.4,80.7
-0.315,0.718,-0.066,-0.784,0.176,0.384,0.52,0.08,0.592,80.7,73.5,86.7,84.1,80.8
-0.318,0.704,-0.095,-0.799,0.184,0.392,0.528,0.088,0.608,80.8,73.4,85.85,83.9,79.6
-0.323,0.702,-0.105,-0.807,0.184,0.376,0.52,0.08,0.592,79.6,73.65,89.35,84.45,80.9
-0.317,0.746,-0.087,-0.833,0.184,0.392,0.528,0.088,0.608,80.9,74.2,89.35,85.5,82.4
-0.346,0.667,-0.179,-0.846,0.184,0.376,0.52,0.088,0.584,82.4,76.4,90.85,85.8,82.7
-0.368,0.623,-0.206,-0.829,0.192,0.384,0.528,0.088,0.608,82.7,75.25,89.85,84.7,80.9
-0.31,0.713,-0.049,-0.762,0.176,0.376,0.512,0.08,0.592,80.9,74.05,88.45,84.35,80.8
-0.308,0.706,-0.064,-0.77,0.184,0.384,0.52,0.08,0.6,80.8,73.7,89.05,84.05,80.55
-0.315,0.649,-0.11,-0.759,0.192,0.384,0.52,0.08,0.6,80.55,73.9,88.75,83.9,80.35
-0.306,0.706,-0.057,-0.763,0.176,0.392,0.528,0.08,0.608,80.35,73.1,87.8,84.9,81.4
-0.298,0.713,-0.079,-0.792,0.176,0.384,0.528,0.08,0.592,81.4,74.75,91.2,86.45,83.9
-0.347,0.629,-0.215,-0.844,0.208,0.392,0.536,0.088,0.6,83.9,78.2,89.7,85.85,82.7
-0.344,0.653,-0.126,-0.779,0.2,0.384,0.528,0.088,0.6,82.7,75.9,90.85,85.1,81.7
-0.321,0.733,-0.035,-0.768,0.192,0.392,0.536,0.088,0.608,81.7,74,89.45,85.05,81.05
-0.33,0.675,-0.09,-0.765,0.184,0.392,0.528,0.088,0.608,81.05,73.7,87.75,84.35,80.3
-0.318,0.683,-0.081,-0.764,0.192,0.392,0.52,0.08,0.6,80.3,73.85,85.65,83.95,80.55
-0.317,0.73,-0.061,-0.791,0.192,0.392,0.528,0.08,0.6,80.55,74.4,88.3,85.35,82.65
-0.338,0.725,-0.149,-0.874,0.208,0.392,0.528,0.096,0.608,82.65,77.8,90.05,86.4,82.95
-0.365,0.629,-0.241,-0.87,0.192,0.376,0.512,0.08,0.592,82.95,76.95,90.25,84.8,81.75
-0.357,0.72,-0.094,-0.814,0.184,0.384,0.52,0.088,0.592,81.75,74.45,89,84.45,81.85
-0.338,0.753,-0.047,-0.8,0.2,0.4,0.536,0.088,0.608,81.85,74.05,87.9,84.4,81.25
-0.316,0.72,-0.079,-0.799,0.192,0.4,0.536,0.08,0.616,81.25,73.55,87.65,84.1,80.2
-0.31,0.7,-0.091,-0.791,0.184,0.392,0.528,0.08,0.608,80.2,73.4,86.5,84.4,80.35
-0.31,0.753,-0.09,-0.843,0.184,0.392,0.528,0.08,0.608,80.35,74.2,88.5,85.75,82.2
-0.333,0.667,-0.188,-0.855,0.184,0.376,0.52,0.08,0.592,82.2,76.15,91.95,85.4,82.55
-0.366,0.664,-0.181,-0.845,0.2,0.384,0.528,0.088,0.6,82.55,76.05,90.45,84.4,81.7
-0.321,0.737,-0.068,-0.805,0.176,0.392,0.528,0.088,0.608,81.7,73.45,88.55,83.9,80.8
-0.303,0.733,-0.067,-0.8,0.184,0.392,0.528,0.08,0.608,80.8,73.3,88.05,83.55,80.35
-0.324,0.695,-0.089,-0.784,0.192,0.392,0.528,0.08,0.608,80.35,73.2,87.7,83.35,80
-0.328,0.698,-0.102,-0.8,0.184,0.384,0.528,0.08,0.608,80,73.2,89.8,84.1,80.95
-0.304,0.75,-0.095,-0.845,0.192,0.384,0.52,0.08,0.6,80.95,75.6,90.15,85.65,82.85
-0.356,0.615,-0.25,-0.865,0.224,0.376,0.52,0.088,0.592,82.85,85.5,91.15,84.8,82.1
-0.368,0.656,-0.159,-0.815,0.2,0.384,0.528,0.096,0.608,82.1,75.8,89.35,84.35,80.7
-0.298,0.729,-0.055,-0.784,0.184,0.384,0.52,0.08,0.6,80.7,73.8,87.75,84.1,80.9
-0.312,0.675,-0.069,-0.744,0.184,0.384,0.52,0.08,0.6,80.9,73.9,88.45,83.75,80.8
-0.312,0.688,-0.073,-0.761,0.192,0.392,0.528,0.08,0.608,80.8,73.9,86.85,84.05,80.9
-0.291,0.69,-0.073,-0.763,0.176,0.384,0.52,0.08,0.6,80.9,74.2,88.85,85.3,82.65
-0.327,0.679,-0.131,-0.81,0.2,0.376,0.52,0.088,0.592,82.65,79.2,91.95,86.5,83.55
-0.39,0.581,-0.243,-0.824,0.2,0.376,0.52,0.096,0.592,83.55,78.2,91.45,85.1,82.3
-0.349,0.686,-0.094,-0.78,0.192,0.384,0.528,0.08,0.6,82.3,74.9,90.75,84.8,81.75
-0.32,0.696,-0.063,-0.759,0.184,0.392,0.528,0.088,0.6,81.75,74,87.65,84.4,81.35
-0.319,0.704,-0.076,-0.78,0.192,0.392,0.528,0.088,0.608,81.35,73.9,88.35,84.25,80.65
-0.328,0.678,-0.097,-0.775,0.192,0.384,0.52,0.08,0.6,80.65,74.15,89.2,84.35,81.55
-0.312,0.751,-0.074,-0.825,0.184,0.392,0.528,0.088,0.6,81.55,74.85,88.7,86.1,83.35
-0.368,0.686,-0.192,-0.878,0.192,0.384,0.528,0.096,0.592,83.35,77.05,90.7,86.1,83.2
-0.401,0.647,-0.2,-0.847,0.2,0.384,0.528,0.088,0.6,83.2,76.2,91.75,85.3,82.35
-0.336,0.721,-0.059,-0.78,0.192,0.392,0.528,0.088,0.608,82.35,74.55,87.9,84.9,80.9
-0.32,0.73,-0.063,-0.793,0.176,0.384,0.52,0.08,0.6,80.9,74,86.95,84.7,80.3
-0.326,0.708,-0.096,-0.804,0.168,0.384,0.52,0.08,0.592,80.3,73.65,86.35,84.95,80.95
-0.324,0.724,-0.067,-0.791,0.176,0.384,0.52,0.08,0.6,80.95,74.05,88.75,85.6,82.25
-0.313,0.745,-0.099,-0.844,0.184,0.376,0.52,0.088,0.592,82.25,76.9,90.85,87.4,83.6
-0.368,0.636,-0.241,-0.877,0.184,0.368,0.528,0.08,0.584,83.6,78.3,90.7,86.25,82.65
-0.343,0.699,-0.104,-0.803,0.184,0.368,0.504,0.088,0.584,82.65,76.95,90.35,84.9,82.25
-0.311,0.726,-0.052,-0.778,0.176,0.384,0.512,0.088,0.584,82.25,75.35,85.1,85.1,82.05
-0.314,0.692,-0.092,-0.784,0.184,0.376,0.512,0.088,0.592,82.05,75.55,88.2,84.75,81
-0.318,0.699,-0.092,-0.791,0.168,0.368,0.504,0.08,0.584,81,74.4,89,84.65,80.9
-0.298,0.726,-0.067,-0.793,0.152,0.368,0.504,0.08,0.584,80.9,74.6,89.8,85.6,82.65
-0.318,0.723,-0.11,-0.833,0.184,0.36,0.504,0.088,0.576,82.65,79,92.6,87.15,83.95
-0.35,0.653,-0.211,-0.864,0.184,0.36,0.504,0.08,0.576,83.95,79.15,92.3,86.6,83
-0.34,0.701,-0.091,-0.792,0.184,0.368,0.504,0.088,0.576,83,77.6,89.6,85.45,82.55
-0.309,0.712,-0.056,-0.768,0.184,0.368,0.512,0.088,0.592,82.55,76.25,91.25,85.35,81.2
-0.309,0.708,-0.072,-0.78,0.168,0.36,0.496,0.08,0.576,81.2,75.75,89.55,85.05,81.6
-0.312,0.69,-0.104,-0.794,0.168,0.368,0.504,0.08,0.584,81.6,75.05,87.65,85.25,81.35
-0.298,0.751,-0.053,-0.804,0.176,0.36,0.504,0.08,0.576,81.35,76.95,91.15,86.45,83.25
-0.343,0.715,-0.135,-0.85,0.184,0.36,0.504,0.088,0.576,83.25,79.3,93.3,87.65,84.25
-0.372,0.63,-0.222,-0.852,0.192,0.368,0.504,0.088,0.568,84.25,80.8,89.5,86.65,83.55
-0.34,0.71,-0.085,-0.795,0.2,0.376,0.512,0.096,0.592,83.55,78.85,90.4,85.8,82.05
-0.312,0.703,-0.052,-0.755,0.176,0.368,0.504,0.088,0.584,82.05,75.9,89.5,85.3,81.6
-0.315,0.71,-0.068,-0.778,0.184,0.368,0.512,0.08,0.584,81.6,76.55,90.05,85.35,81.6
-0.325,0.701,-0.092,-0.793,0.176,0.376,0.512,0.08,0.584,81.6,74.75,88.3,85.5,82.4
-0.315,0.721,-0.073,-0.794,0.176,0.384,0.52,0.08,0.592,82.4,75.4,88.65,86.6,83.55
-0.333,0.705,-0.128,-0.833,0.192,0.368,0.512,0.088,0.584,83.55,79.35,93.3,87.5,83.95
-0.368,0.634,-0.21,-0.844,0.184,0.368,0.512,0.08,0.576,83.95,77.1,92.8,85.95,83.45
-0.331,0.723,-0.063,-0.786,0.2,0.392,0.528,0.096,0.6,83.45,76.25,88.5,85.6,82.05
-0.318,0.717,-0.066,-0.783,0.184,0.384,0.52,0.088,0.6,82.05,74.9,87.5,85.3,80.8
-0.319,0.727,-0.076,-0.803,0.176,0.376,0.512,0.08,0.584,80.8,74.6,86.85,85.35,81.15
-0.333,0.711,-0.097,-0.808,0.184,0.384,0.52,0.08,0.592,81.15,74.55,87.55,85.65,81.95
-0.315,0.752,-0.083,-0.835,0.192,0.384,0.52,0.088,0.592,81.95,76.4,89.85,86.85,83.65
-0.356,0.691,-0.163,-0.854,0.192,0.376,0.52,0.096,0.584,83.65,77.95,92.65,86.4,83.75
-0.39,0.628,-0.206,-0.834,0.2,0.384,0.52,0.088,0.592,83.75,77.4,90.15,85.3,82.85
-0.314,0.721,-0.049,-0.77,0.192,0.384,0.52,0.088,0.6,82.85,75.25,90.25,84.75,81.65
-0.308,0.722,-0.059,-0.781,0.184,0.384,0.52,0.08,0.592,81.65,74.6,87.5,84.6,81.35
-0.315,0.703,-0.093,-0.796,0.192,0.384,0.52,0.088,0.592,81.35,74.6,88.2,84.4,81.35
-0.319,0.724,-0.072,-0.796,0.184,0.384,0.52,0.088,0.6,81.35,73.8,89.6,84.75,82
-0.312,0.752,-0.092,-0.844,0.192,0.376,0.52,0.088,0.592,82,76.5,91.6,86.4,83.25
-0.361,0.649,-0.206,-0.855,0.2,0.376,0.512,0.08,0.56,83.25,79.5,90.45,85.6,84.7
-0.002,-0.351,0.68,1.031,0.032,0.224,0.408,0,0.544,84.7,82.25,76.65,89.05,84.8
0.107,-0.209,0.824,1.033,0.08,0.264,0.456,0.04,0.592,84.8,81.25,74.5,89.2,84.35
0.114,-0.197,0.839,1.036,0.08,0.264,0.464,0.04,0.6,84.35,80.8,73.8,87.4,84.35
0.103,-0.214,0.786,1,0.08,0.256,0.456,0.04,0.6,84.35,80.2,73.5,88.9,84.45
0.107,-0.193,0.823,1.016,0.072,0.224,0.448,0.032,0.592,84.45,80.4,73.9,89.4,85.5
0.116,-0.21,0.837,1.047,0.08,0.256,0.448,0.032,0.584,85.5,81.25,76.3,89.55,86.5
0.1,-0.27,0.718,0.988,0.072,0.264,0.44,0.04,0.592,86.5,83.35,77.85,92.6,85.5
0.091,-0.247,0.788,1.035,0.064,0.256,0.44,0.024,0.584,85.5,82.35,75.85,91.55,84.9
0.099,-0.219,0.807,1.026,0.072,0.256,0.456,0.032,0.592,84.9,82,74.4,89.15,84.35
0.101,-0.207,0.762,0.969,0.08,0.256,0.464,0.04,0.6,84.35,81.05,73.9,86.7,84.25
0.102,-0.204,0.784,0.988,0.08,0.256,0.456,0.032,0.592,84.25,80.35,73.75,87.85,84.3
0.106,-0.172,0.828,1,0.08,0.264,0.464,0.04,0.592,84.3,80.9,74.85,87.55,85.35
0.096,-0.234,0.789,1.023,0.08,0.272,0.456,0.04,0.624,85.35,82.6,77.45,90.95,86.35
0.056,-0.31,0.682,0.992,0.04,0.232,0.416,0.016,0.56,86.35,83.45,76.5,90.5,84.95
0.094,-0.232,0.812,1.044,0.072,0.256,0.448,0.032,0.584,84.95,81.75,75.25,87.75,84.65
0.113,-0.215,0.827,1.042,0.08,0.256,0.448,0.032,0.584,84.65,80.7,74.45,88.7,84.55
0.104,-0.225,0.816,1.041,0.08,0.256,0.456,0.04,0.592,84.55,80.5,74,86.4,84.7
0.105,-0.214,0.818,1.032,0.072,0.232,0.448,0.032,0.584,84.7,80.6,73.5,87.3,84.9
0.104,-0.225,0.837,1.062,0.072,0.256,0.448,0.032,0.592,84.9,81.55,75.75,90.4,86.3
0.094,-0.254,0.749,1.003,0.064,0.256,0.432,0.032,0.576,86.3,83.9,79.25,93.2,86.45
0.06,-0.288,0.66,0.948,0.064,0.264,0.432,0.032,0.576,86.45,84.15,79.7,92.5,85.25
0.095,-0.208,0.767,0.975,0.072,0.256,0.44,0.032,0.576,85.25,82.75,76.05,91.45,84.9
0.1,-0.201,0.778,0.979,0.072,0.264,0.456,0.04,0.584,84.9,82.75,75.9,87.55,84.65
0.111,-0.2,0.75,0.95,0.08,0.264,0.448,0.04,0.584,84.65,81.7,75.75,90.6,84.75
0.105,-0.215,0.772,0.987,0.072,0.256,0.448,0.04,0.592,84.75,82.25,75,90.5,85.35
0.102,-0.229,0.821,1.05,0.064,0.248,0.44,0.032,0.576,85.35,82.4,76.05,90.6,86.65
0.115,-0.276,0.752,1.028,0.072,0.264,0.44,0.032,0.576,86.65,84.35,79.95,92.95,86.25
0.06,-0.343,0.679,1.022,0.048,0.272,0.44,0.032,0.584,86.25,86.15,80.7,92.1,85.5
0.099,-0.252,0.814,1.066,0.072,0.256,0.44,0.032,0.576,85.5,82.65,76.85,89.25,85.15
0.111,-0.235,0.831,1.066,0.08,0.256,0.448,0.032,0.584,85.15,81.55,75.7,87.9,85.05
0.102,-0.252,0.785,1.037,0.072,0.256,0.44,0.032,0.584,85.05,81.7,76.15,89.15,85.15
0.101,-0.26,0.821,1.081,0.072,0.256,0.44,0.032,0.576,85.15,81.15,76.95,87.9,86
0.11,-0.23,0.838,1.068,0.072,0.264,0.44,0.032,0.576,86,82.6,79.15,89.9,87.35
0.113,-0.241,0.812,1.053,0.08,0.264,0.44,0.04,0.584,87.35,83.75,80.7,91.55,86.85
0.075,-0.322,0.698,1.02,0.064,0.256,0.432,0.024,0.568,86.85,84.05,79.95,89.6,85.6
0.106,-0.223,0.838,1.061,0.072,0.256,0.44,0.032,0.576,85.6,83.2,76.9,90,85.35
0.097,-0.224,0.789,1.013,0.072,0.256,0.448,0.04,0.576,85.35,82.6,76.4,87.2,85
0.103,-0.22,0.823,1.043,0.08,0.264,0.448,0.04,0.584,85,81.55,76.95,88,85.25
0.1,-0.223,0.806,1.029,0.072,0.256,0.44,0.032,0.576,85.25,81.65,76.8,89.45,86.15
0.101,-0.198,0.867,1.065,0.08,0.256,0.44,0.04,0.576,86.15,82.5,78,91.85,87.35
0.105,-0.255,0.778,1.033,0.08,0.264,0.432,0.04,0.576,87.35,84.1,81.85,93.55,86.75
0.081,-0.305,0.747,1.052,0.064,0.256,0.432,0.032,0.576,86.75,84.45,78.95,92.05,86
0.097,-0.212,0.844,1.056,0.072,0.256,0.44,0.032,0.576,86,82.75,77.5,89,85.6
0.121,-0.194,0.835,1.029,0.08,0.256,0.44,0.032,0.584,85.6,81.55,76.5,89.6,85.35
0.108,-0.209,0.82,1.029,0.072,0.256,0.44,0.032,0.576,85.35,81.3,77.15,87.7,85.6
0.11,-0.219,0.838,1.057,0.072,0.256,0.44,0.032,0.584,85.6,81.55,76.75,90.2,86.35
0.108,-0.197,0.869,1.066,0.072,0.248,0.432,0.032,0.576,86.35,82.65,77.45,93.5,87.55
0.099,-0.264,0.766,1.03,0.072,0.264,0.432,0.032,0.576,87.55,84.25,82,92.45,86.5
0.093,-0.275,0.771,1.046,0.064,0.264,0.432,0.032,0.576,86.5,84.05,80.95,91.05,85.75
0.112,-0.195,0.853,1.048,0.072,0.248,0.44,0.032,0.576,85.75,82.55,75.95,88.65,85.35
0.128,-0.179,0.835,1.014,0.08,0.248,0.44,0.04,0.576,85.35,81.3,75.35,89.15,85
0.122,-0.176,0.836,1.012,0.072,0.264,0.448,0.032,0.584,85,81.7,76.65,87.3,85
0.111,-0.2,0.837,1.037,0.072,0.248,0.44,0.032,0.576,85,81.2,75.5,89.75,85.95
0.113,-0.178,0.838,1.016,0.08,0.264,0.44,0.04,0.584,85.95,82.35,79,91.75,87.05
0.11,-0.211,0.786,0.997,0.072,0.256,0.432,0.032,0.568,87.05,83.45,80.8,90,86.1
0.1,-0.255,0.781,1.036,0.08,0.256,0.432,0.032,0.576,86.1,82.4,78.2,91.05,85.45
0.116,-0.179,0.844,1.023,0.08,0.256,0.44,0.032,0.576,85.45,81.35,77.4,87.5,85.25
0.112,-0.174,0.839,1.013,0.08,0.248,0.44,0.032,0.576,85.25,80.8,75.2,88.2,85.05
0.126,-0.187,0.808,0.995,0.08,0.256,0.44,0.04,0.568,85.05,80.8,75.7,89.35,84.65
0.115,-0.194,0.835,1.029,0.088,0.264,0.456,0.048,0.592,84.65,80.85,75.7,89.6,86.3
0.104,-0.196,0.827,1.023,0.072,0.256,0.432,0.04,0.584,86.3,83.2,77.45,96.35,87.5
0.097,-0.222,0.753,0.975,0.072,0.256,0.432,0.032,0.576,87.5,84.1,79.1,92.9,86.25
0.096,-0.237,0.77,1.007,0.072,0.256,0.44,0.032,0.576,86.25,83.35,76.95,90.8,85.4
0.105,-0.192,0.836,1.028,0.08,0.264,0.456,0.04,0.592,85.4,82.5,75.6,90.4,85.45
0.1,-0.207,0.782,0.989,0.08,0.264,0.456,0.04,0.592,85.45,82,75.05,90,84.8
0.124,-0.193,0.801,0.994,0.08,0.256,0.456,0.04,0.6,84.8,81.25,74.2,89.6,85.1
0.109,-0.192,0.858,1.05,0.072,0.256,0.456,0.032,0.6,85.1,81.55,74.7,90.85,86.45
0.099,-0.219,0.776,0.995,0.064,0.264,0.448,0.032,0.592,86.45,83.9,77.5,92.55,87.05
0.095,-0.253,0.743,0.996,0.072,0.264,0.448,0.032,0.584,87.05,83.75,77.45,89.75,85.45
0.106,-0.228,0.823,1.051,0.08,0.264,0.448,0.04,0.592,85.45,81.95,75.7,90.8,85.3
0.118,-0.186,0.855,1.041,0.072,0.256,0.456,0.032,0.592,85.3,81.65,74.35,87.35,85
0.109,-0.2,0.819,1.019,0.072,0.264,0.456,0.032,0.592,85,81.25,74.45,88,84.3
0.135,-0.188,0.827,1.015,0.072,0.272,0.456,0.032,0.592,84.3,81.05,74.6,89.25,84.65
0.122,-0.194,0.838,1.032,0.088,0.28,0.464,0.04,0.6,84.65,80.6,76.55,89.55,86.05
0.115,-0.201,0.814,1.015,0.08,0.264,0.456,0.04,0.592,86.05,82.7,76.8,90.35,86
0.091,-0.274,0.705,0.979,0.072,0.288,0.456,0.032,0.592,86,83.4,80.95,88.65,84.9
0.115,-0.193,0.829,1.022,0.08,0.256,0.456,0.04,0.592,84.9,81.85,74.2,89.5,84.1
0.119,-0.175,0.818,0.993,0.08,0.264,0.464,0.04,0.6,84.1,81.4,73.75,87.85,83.8
0.131,-0.185,0.802,0.987,0.08,0.264,0.464,0.04,0.6,83.8,80.65,73.65,85.75,83.8
0.126,-0.204,0.821,1.025,0.08,0.264,0.456,0.032,0.592,83.8,79.85,73.65,88.45,84.15
0.126,-0.184,0.863,1.047,0.088,0.272,0.464,0.04,0.6,84.15,80.95,75.4,89.15,85.8
0.114,-0.22,-0.254,-0.034,0.08,0.288,0.296,0.04,0.456,85.8,82.55,81.75,84.55,88.1
-0.895,-0.791,-1.175,-0.384,0.136,0.216,0.4,0.064,0.592,88.1,85.1,81.3,74.75,87.75
-0.848,-0.728,-1.053,-0.325,0.136,0.216,0.408,0.064,0.6,87.75,84.1,80.65,74.6,84.9
-0.805,-0.656,-0.98,-0.324,0.128,0.216,0.4,0.064,0.592,84.9,83.25,79.3,73.9,85
-0.779,-0.651,-0.981,-0.33,0.136,0.216,0.392,0.064,0.592,85,83.3,79,72.8,85.25
-0.775,-0.648,-0.975,-0.327,0.136,0.208,0.392,0.064,0.592,85.25,83.35,79.8,73.4,87.1
-0.826,-0.69,-1.011,-0.321,0.136,0.216,0.408,0.064,0.592,87.1,84.4,81.05,76.95,87.35
-0.855,-0.738,-1.093,-0.355,0.136,0.208,0.392,0.064,0.576,87.35,85.75,82.4,76.05,89.55
-0.889,-0.771,-1.129,-0.358,0.144,0.224,0.4,0.072,0.584,89.55,84.6,80.55,75.2,88.2
-0.842,-0.702,-1.006,-0.304,0.136,0.24,0.392,0.072,0.584,88.2,83.4,78.2,73.65,88.05
-0.807,-0.657,-0.983,-0.326,0.136,0.216,0.392,0.072,0.592,88.05,83.05,79.9,73,85.1
-0.784,-0.651,-0.976,-0.325,0.136,0.216,0.384,0.064,0.584,85.1,83.1,79,72.75,86
-0.803,-0.665,-0.956,-0.291,0.136,0.216,0.368,0.064,0.416,86,82.9,79.5,73,77.9
0.979,0.147,0.294,0.147,0.176,0.304,0.392,0.104,0.576,77.9,85.6,84,80.8,77.15
1.044,0.156,0.277,0.121,0.176,0.32,0.392,0.112,0.576,77.15,90.35,85.65,82.25,75.95
1.014,0.11,0.223,0.113,0.184,0.32,0.408,0.112,0.584,75.95,88.15,84.1,80,74.55
1.063,0.212,0.357,0.145,0.184,0.32,0.424,0.112,0.584,74.55,88.15,83.25,77.95,73.3
1.043,0.225,0.376,0.151,0.192,0.328,0.416,0.12,0.592,73.3,86.8,82.75,78.55,73.05
1.024,0.219,0.36,0.141,0.192,0.328,0.416,0.12,0.592,73.05,86.45,82.4,78.1,73.15
1.023,0.202,0.36,0.158,0.192,0.328,0.416,0.12,0.592,73.15,85.25,82.7,78.3,74.35
1.056,0.153,0.306,0.153,0.192,0.328,0.408,0.12,0.592,74.35,86.05,84.1,81,76.8
1.057,0.14,0.271,0.131,0.176,0.32,0.4,0.112,0.584,76.8,90.4,84.75,80.6,75.9
1.055,0.13,0.273,0.143,0.176,0.32,0.4,0.112,0.576,75.9,88.8,83.35,79.65,73.45
1.107,0.222,0.439,0.217,0.192,0.328,0.416,0.12,0.592,73.45,85.35,82.65,78.2,73.45
1.038,0.206,0.383,0.177,0.184,0.32,0.4,0.112,0.584,73.45,85.95,82.3,78.6,72.85
1.031,0.191,0.347,0.156,0.192,0.328,0.408,0.12,0.584,72.85,83.55,82.5,77.85,72.35
1.054,0.218,0.376,0.158,0.192,0.328,0.408,0.12,0.592,72.35,85.45,82.6,79.25,73.65
1.052,0.198,0.337,0.139,0.192,0.328,0.408,0.12,0.616,73.65,87.45,84.1,81,81.5
0.998,0.121,0.241,0.12,0.16,0.304,0.384,0.088,0.568,81.5,89.85,84.1,80.15,74.75
1.007,0.154,0.298,0.144,0.184,0.32,0.4,0.112,0.584,74.75,86.95,82.75,79.8,73
1.056,0.223,0.392,0.169,0.192,0.328,0.416,0.12,0.584,73,86.15,82.1,78.35,71.65
1.016,0.21,0.362,0.152,0.208,0.344,0.432,0.128,0.6,71.65,83.4,81.9,77.2,71.5
1.032,0.227,0.373,0.146,0.2,0.336,0.416,0.128,0.608,71.5,84.4,81.65,78.15,72.8
